line_code,section,label,amount_eur,source_jo,source_annex,line_ref_jo,line_ref_annex
3107,prelevements_sur_recettes,Prélèvement sur les recettes de l’État au titre de la compensation d’exonérations relatives à la fiscalité locale,896979349,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3108,prelevements_sur_recettes,Dotation élu local,183000000,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3109,prelevements_sur_recettes,Prélèvement sur les recettes de l’État au profit de la collectivité de Corse,42946742,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3111,prelevements_sur_recettes,Fonds de mobilisation départementale pour l’insertion,431738376,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3112,prelevements_sur_recettes,Dotation départementale d’équipement des collèges,326317000,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3113,prelevements_sur_recettes,Dotation régionale d’équipement scolaire,661186000,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3118,prelevements_sur_recettes,Dotation globale de construction et d’équipement scolaire,2686000,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3119,prelevements_sur_recettes,Dotation de compensation de la réforme de la taxe professionnelle (régions),97697769,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3120,prelevements_sur_recettes,Dotation de compensation de la réforme de la taxe professionnelle (départements),1174315500,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3121,prelevements_sur_recettes,Dotation de compensation de la réforme de la taxe professionnelle (établissements publics de coopération intercommunale) .,610772436,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3122,prelevements_sur_recettes,Dotation de compensation de la réforme de la taxe professionnelle (communes),137455,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3123,prelevements_sur_recettes,Dotation pour transferts de compensations d’exonérations de fiscalité directe locale,370103970,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3130,prelevements_sur_recettes,Dotation de compensation de la réforme de la taxe sur les logements vacants pour les communes et les établissements publics de coopération intercommunale percevant la taxe d’habitation sur les logements vacants,3308187,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3131,prelevements_sur_recettes,Dotation de compensation liée au processus de départementalisation de Mayotte,107000000,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3133,prelevements_sur_recettes,Fonds de compensation des nuisances aéroportuaires,6822000,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3134,prelevements_sur_recettes,Dotation de garantie des reversements des fonds départementaux de taxe professionnelle,164278401,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3135,prelevements_sur_recettes,Prélèvement sur les recettes de l’État au titre de la compensation des pertes de recettes liées au relèvement du seuil d’assujettissement des entreprises au versement transport,48020649,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3136,prelevements_sur_recettes,Prélèvement sur les recettes de l’État au profit de la collectivité territoriale de Guyane,27000000,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3137,prelevements_sur_recettes,Prélèvement sur les recettes de l’État au profit des régions au titre de la neutralisation financière de la réforme de l’apprentissage,122559085,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3138,prelevements_sur_recettes,Prélèvement sur les recettes de l’État au titre de la dotation globale d’autonomie de la Polynésie française,90552000,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3145,prelevements_sur_recettes,Prélèvement sur les recettes de l’État au titre de la compensation de la réduction de 50 % des valeurs locatives de taxe foncière sur les propriétés bâties et de cotisation foncière des entreprises des locaux industriels,3983647589,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3146,prelevements_sur_recettes,Prélèvement sur les recettes de l’État au titre de la compensation des communes et des établissements publics de coopération intercommunale contributeurs au fonds national de garantie individuelle des ressources (FNGIR) subissant une perte de base de cotisation foncière des entreprises,3000000,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3159,prelevements_sur_recettes,Prélèvement sur les recettes de l’État au titre de la compensation de la réforme de 2023 de la taxe sur les logements vacants pour les communes et les établissements publics de coopération intercommunale percevant la taxe d’habitation sur les logements vacants,33366000,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3160,prelevements_sur_recettes,Prélèvement sur les recettes de l’État en faveur des communes nouvelles,33201983,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3163,prelevements_sur_recettes,Prélèvement sur les recettes de l’État au titre de la compensation et du lissage des pertes exceptionnelles de recettes de taxe foncière sur les propriétés bâties,17393977,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3164,prelevements_sur_recettes,Prélèvement sur les recettes de l’État compensant les pertes de recettes résultant du recentrage de l’assiette de taxe d’habitation sur les résidences secondaires,94786610,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3168,prelevements_sur_recettes,Prélèvement sur les recettes de l’État compensant les retards de versement de la taxe d’aménagement,0,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
3201,prelevements_sur_recettes,Prélèvement sur les recettes de l’État au profit du budget de l’Union européenne,28439880549,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053508155,https://www.assemblee-nationale.fr/dyn/docs/PRJLANR5L17BTA0227.raw
